src_ip,dst_ip,src_port,dst_port,protocol,length,is_syn,timestamp
10.100.102.12,142.251.151.119,49164,443,17,71,0,2026-08-13T14:08:29.101999
142.251.151.119,10.100.102.12,443,49164,17,67,0,2026-08-13T14:08:29.102005
172.66.3.8,10.100.102.12,443,62341,17,929,0,2026-08-13T14:08:29.102010
10.100.102.12,172.66.3.8,62341,443,17,86,0,2026-08-13T14:08:29.102016
32.193.28.12,10.100.102.12,443,60682,6,445,0,2026-08-13T14:08:29.102021
32.193.28.12,10.100.102.12,443,60682,6,97,0,2026-08-13T14:08:29.102026
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:29.102031
32.193.28.12,10.100.102.12,443,60682,6,78,0,2026-08-13T14:08:29.102039
32.193.28.12,10.100.102.12,443,60682,6,78,0,2026-08-13T14:08:29.102044
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:29.102071
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:29.102093
32.193.28.12,10.100.102.12,443,60682,6,346,0,2026-08-13T14:08:29.102099
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:29.102104
32.193.28.12,10.100.102.12,443,60682,6,346,0,2026-08-13T14:08:29.102109
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:29.102115
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:29.102120
10.100.102.12,172.66.3.8,62341,443,17,1292,0,2026-08-13T14:08:29.102125
10.100.102.12,172.66.3.8,62341,443,17,651,0,2026-08-13T14:08:29.102135
172.66.3.8,10.100.102.12,443,62341,17,66,0,2026-08-13T14:08:29.102175
10.100.102.12,32.193.28.12,60682,443,6,1181,0,2026-08-13T14:08:29.102207
34.149.206.255,10.100.102.12,443,51334,17,385,0,2026-08-13T14:08:29.102213
10.100.102.12,32.193.28.12,60682,443,6,1271,0,2026-08-13T14:08:29.102220
10.100.102.12,34.149.206.255,51334,443,17,1288,0,2026-08-13T14:08:29.102225
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102231
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102236
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102241
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102248
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102256
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102261
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102266
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102272
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102277
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102282
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102287
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102292
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102298
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102303
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102309
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102314
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102319
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102324
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102337
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102343
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102352
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102358
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102364
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102370
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102377
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102382
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102394
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102399
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102404
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102409
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102414
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102419
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102430
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102437
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102445
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102450
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102466
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102473
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102480
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102521
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102548
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102553
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102558
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102563
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102570
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102575
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102580
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102585
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102592
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102599
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102604
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102609
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:29.102614
10.100.102.12,34.149.206.255,51334,443,17,978,0,2026-08-13T14:08:29.102619
34.149.206.255,10.100.102.12,443,51334,17,70,0,2026-08-13T14:08:29.102627
34.149.206.255,10.100.102.12,443,51334,17,66,0,2026-08-13T14:08:29.102632
34.149.206.255,10.100.102.12,443,51334,17,66,0,2026-08-13T14:08:29.102637
34.149.206.255,10.100.102.12,443,51334,17,66,0,2026-08-13T14:08:29.102642
34.149.206.255,10.100.102.12,443,51334,17,66,0,2026-08-13T14:08:29.102648
34.149.206.255,10.100.102.12,443,51334,17,66,0,2026-08-13T14:08:29.102654
34.149.206.255,10.100.102.12,443,51334,17,68,0,2026-08-13T14:08:29.102658
34.149.206.255,10.100.102.12,443,51334,17,66,0,2026-08-13T14:08:29.102663
34.149.206.255,10.100.102.12,443,51334,17,66,0,2026-08-13T14:08:29.102669
34.149.206.255,10.100.102.12,443,51334,17,68,0,2026-08-13T14:08:29.102674
34.149.206.255,10.100.102.12,443,51334,17,66,0,2026-08-13T14:08:29.102691
34.149.206.255,10.100.102.12,443,51334,17,66,0,2026-08-13T14:08:29.102707
34.149.206.255,10.100.102.12,443,51334,17,72,0,2026-08-13T14:08:29.102713
10.100.102.12,34.149.206.255,51334,443,17,75,0,2026-08-13T14:08:29.102723
34.149.206.255,10.100.102.12,443,51334,17,67,0,2026-08-13T14:08:29.102728
34.149.206.255,10.100.102.12,443,60055,17,612,0,2026-08-13T14:08:29.102733
10.100.102.12,93.123.102.229,59898,443,6,54,0,2026-08-13T14:08:29.102738
10.100.102.12,172.66.3.8,62341,443,17,1292,0,2026-08-13T14:08:29.102743
10.100.102.12,172.66.3.8,62341,443,17,1101,0,2026-08-13T14:08:29.102748
10.100.102.12,172.66.3.8,62341,443,17,1292,0,2026-08-13T14:08:29.102753
10.100.102.12,172.66.3.8,62341,443,17,1130,0,2026-08-13T14:08:29.102759
172.66.3.8,10.100.102.12,443,62341,17,65,0,2026-08-13T14:08:29.103134
10.100.102.12,34.149.206.255,60055,443,17,78,0,2026-08-13T14:08:29.103178
172.66.3.8,10.100.102.12,443,62341,17,66,0,2026-08-13T14:08:29.103184
34.149.206.255,10.100.102.12,443,60055,17,612,0,2026-08-13T14:08:29.103189
10.100.102.12,34.149.206.255,60055,443,17,75,0,2026-08-13T14:08:29.103235
172.66.3.8,10.100.102.12,443,62341,17,930,0,2026-08-13T14:08:29.103242
10.100.102.12,34.149.206.255,60055,443,17,72,0,2026-08-13T14:08:29.103250
34.149.206.255,10.100.102.12,443,60055,17,66,0,2026-08-13T14:08:29.103257
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:29.103262
10.100.102.12,32.193.28.12,60682,443,6,599,0,2026-08-13T14:08:29.103269
10.100.102.12,3.169.64.34,59555,443,17,541,0,2026-08-13T14:08:29.103276
32.193.28.12,10.100.102.12,443,60682,6,97,0,2026-08-13T14:08:29.103281
32.193.28.12,10.100.102.12,443,60682,6,445,0,2026-08-13T14:08:29.103286
10.100.102.12,32.193.28.12,60682,443,6,78,0,2026-08-13T14:08:29.103292
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:29.103297
10.100.102.12,172.66.3.8,62341,443,17,86,0,2026-08-13T14:08:29.103302
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103307
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103312
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103317
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103332
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103339
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103344
3.169.64.34,10.100.102.12,443,59555,17,1244,0,2026-08-13T14:08:29.103349
3.169.64.34,10.100.102.12,443,59555,17,456,0,2026-08-13T14:08:29.103354
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103361
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103366
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103371
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:29.103376
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:29.103381
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103389
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:29.103394
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103399
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103407
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:29.103419
3.169.64.34,10.100.102.12,443,59555,17,85,0,2026-08-13T14:08:29.103424
32.193.28.12,10.100.102.12,443,60682,6,97,0,2026-08-13T14:08:29.103429
32.193.28.12,10.100.102.12,443,60682,6,445,0,2026-08-13T14:08:29.103434
10.100.102.12,32.193.28.12,60682,443,6,78,0,2026-08-13T14:08:29.103439
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:29.103443
10.100.102.12,3.169.64.34,59555,443,17,530,0,2026-08-13T14:08:29.103452
10.100.102.12,3.169.64.34,59555,443,17,542,0,2026-08-13T14:08:29.103457
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103462
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103467
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103472
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103477
3.169.64.34,10.100.102.12,443,59555,17,531,0,2026-08-13T14:08:29.103484
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103490
3.169.64.34,10.100.102.12,443,59555,17,1272,0,2026-08-13T14:08:29.103495
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103500
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103507
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103512
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103517
10.100.102.12,3.169.64.34,59555,443,17,94,0,2026-08-13T14:08:29.103522
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103527
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103542
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:29.103547
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103552
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103558
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:29.103564
3.169.64.34,10.100.102.12,443,59555,17,85,0,2026-08-13T14:08:29.103570
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103575
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103581
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:29.103586
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103591
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103597
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103604
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103609
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103614
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103619
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103626
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103631
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:29.103636
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:29.103641
10.100.102.12,3.169.64.34,59555,443,17,91,0,2026-08-13T14:08:29.103649
10.100.102.12,3.169.64.34,59555,443,17,525,0,2026-08-13T14:08:29.103660
3.169.64.34,10.100.102.12,443,59555,17,85,0,2026-08-13T14:08:29.103665
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103671
10.100.102.12,3.169.64.34,59555,443,17,91,0,2026-08-13T14:08:29.103676
3.169.64.34,10.100.102.12,443,59555,17,1173,0,2026-08-13T14:08:29.103681
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103688
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103693
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103704
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103711
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103716
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103722
3.169.64.34,10.100.102.12,443,59555,17,1117,0,2026-08-13T14:08:29.103726
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103731
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103736
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103741
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103754
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103760
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.103765
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.104669
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:29.104710
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:30.101091
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:30.101110
3.169.64.34,10.100.102.12,443,59555,17,505,0,2026-08-13T14:08:30.101117
3.169.64.34,10.100.102.12,443,59555,17,85,0,2026-08-13T14:08:30.101123
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:30.101129
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:30.101138
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:30.101143
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:30.101149
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:30.101154
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:30.101160
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:30.101164
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:30.101170
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:30.101174
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:30.101211
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:30.101231
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:30.101241
10.100.102.12,3.169.64.34,59555,443,17,91,0,2026-08-13T14:08:30.101247
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:30.101253
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:30.101260
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:30.101266
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:30.101271
172.66.3.8,10.100.102.12,443,62341,17,187,0,2026-08-13T14:08:30.101276
10.100.102.12,172.66.3.8,62341,443,17,87,0,2026-08-13T14:08:30.101289
10.100.102.12,172.66.3.8,62341,443,17,87,0,2026-08-13T14:08:30.101294
10.100.102.12,172.66.3.8,62341,443,17,85,0,2026-08-13T14:08:30.101299
3.169.64.34,10.100.102.12,443,59555,17,85,0,2026-08-13T14:08:30.101306
3.169.64.34,10.100.102.12,443,59555,17,1494,0,2026-08-13T14:08:30.101311
10.100.102.12,3.169.64.34,59555,443,17,92,0,2026-08-13T14:08:30.101318
10.100.102.12,3.169.64.34,59555,443,17,90,0,2026-08-13T14:08:30.101324
3.169.64.34,10.100.102.12,443,59555,17,85,0,2026-08-13T14:08:30.101329
10.100.102.12,3.169.64.34,59555,443,17,91,0,2026-08-13T14:08:30.101334
10.100.102.12,93.123.102.229,59898,443,6,54,0,2026-08-13T14:08:30.101339
10.100.102.12,172.66.3.8,62341,443,17,86,0,2026-08-13T14:08:30.101344
93.123.102.229,10.100.102.12,443,59898,6,525,0,2026-08-13T14:08:30.101349
10.100.102.12,93.123.102.229,59898,443,6,66,0,2026-08-13T14:08:30.101354
172.66.3.8,10.100.102.12,443,62341,17,1111,0,2026-08-13T14:08:30.101362
32.193.28.12,10.100.102.12,443,60682,6,346,0,2026-08-13T14:08:30.101367
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:30.101372
10.100.102.12,172.66.3.8,62341,443,17,86,0,2026-08-13T14:08:30.101377
10.100.102.12,32.193.28.12,60682,443,6,140,0,2026-08-13T14:08:30.101382
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101389
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101394
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101399
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101404
10.100.102.12,32.193.28.12,60682,443,6,226,0,2026-08-13T14:08:30.101409
93.123.102.229,10.100.102.12,443,59898,6,66,0,2026-08-13T14:08:30.101416
10.100.102.12,34.149.206.255,51334,443,17,1288,0,2026-08-13T14:08:30.101421
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:30.101426
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:30.101431
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:30.101436
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:30.101441
10.100.102.12,34.149.206.255,51334,443,17,1292,0,2026-08-13T14:08:30.101446
10.100.102.12,34.149.206.255,51334,443,17,676,0,2026-08-13T14:08:30.101451
34.149.206.255,10.100.102.12,443,51334,17,71,0,2026-08-13T14:08:30.101456
10.100.102.12,34.149.206.255,51334,443,17,76,0,2026-08-13T14:08:30.101461
34.149.206.255,10.100.102.12,443,51334,17,361,0,2026-08-13T14:08:30.101469
10.100.102.12,34.149.206.255,51334,443,17,80,0,2026-08-13T14:08:30.101474
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:30.101479
32.193.28.12,10.100.102.12,443,60682,6,78,0,2026-08-13T14:08:30.101484
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:30.101489
32.193.28.12,10.100.102.12,443,60682,6,346,0,2026-08-13T14:08:30.101494
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:30.101499
34.149.206.255,10.100.102.12,443,51334,17,67,0,2026-08-13T14:08:30.101504
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T14:08:30.101513
34.149.206.255,10.100.102.12,443,51334,17,362,0,2026-08-13T14:08:30.101518
10.100.102.12,32.193.28.12,60682,443,6,143,0,2026-08-13T14:08:30.101525
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101529
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101534
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101540
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101544
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101549
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101556
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101562
10.100.102.12,32.193.28.12,60682,443,6,446,0,2026-08-13T14:08:30.101567
10.100.102.12,34.149.206.255,60055,443,17,1288,0,2026-08-13T14:08:30.101572
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101578
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101583
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101588
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101593
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101598
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101603
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101609
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101614
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101619
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101624
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101631
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101636
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101640
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101645
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101650
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101655
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101660
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101665
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101670
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:30.101675
10.100.102.12,34.149.206.255,60055,443,17,750,0,2026-08-13T14:08:30.101681
10.100.102.12,32.193.28.12,60682,443,6,130,0,2026-08-13T14:08:30.101687
10.100.102.12,32.193.28.12,60682,443,6,432,0,2026-08-13T14:08:30.101693
10.100.102.12,32.193.28.12,60682,443,6,143,0,2026-08-13T14:08:30.101698
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101702
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101707
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101712
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101717
10.100.102.12,32.193.28.12,60682,443,6,1334,0,2026-08-13T14:08:30.101726
10.100.102.12,32.193.28.12,60682,443,6,799,0,2026-08-13T14:08:30.101731
34.149.206.255,10.100.102.12,443,60055,17,72,0,2026-08-13T14:08:30.101737
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101743
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101748
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101752
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101758
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101762
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101767
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101772
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101777
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101782
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101790
34.149.206.255,10.100.102.12,443,60055,17,68,0,2026-08-13T14:08:30.101795
10.100.102.12,34.149.206.255,51334,443,17,80,0,2026-08-13T14:08:30.101800
34.149.206.255,10.100.102.12,443,51334,17,67,0,2026-08-13T14:08:30.101804
10.100.102.12,34.149.206.255,60055,443,17,74,0,2026-08-13T14:08:30.101809
34.149.206.255,10.100.102.12,443,60055,17,69,0,2026-08-13T14:08:30.101814
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:30.101819
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:30.101824
32.193.28.12,10.100.102.12,443,60682,6,346,0,2026-08-13T14:08:30.101829
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:30.101835
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:30.101841
32.193.28.12,10.100.102.12,443,60682,6,346,0,2026-08-13T14:08:30.101846
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:30.101851
32.193.28.12,10.100.102.12,443,60682,6,346,0,2026-08-13T14:08:30.101857
